Company,Date,Open,High,Low,Close,Adj Close,Volume
Caterpillar,8/3/1998,24.3125,24.875,24.3125,24.65625,11.917555,3488600
Caterpillar,8/4/1998,24.65625,24.9375,23.4375,23.625,11.419103,4967400
Caterpillar,8/5/1998,23.625,23.75,22.96875,23.5625,11.388897,3610000
Caterpillar,8/6/1998,23.5625,23.625,23.1875,23.5,11.358682,2695800
Caterpillar,8/7/1998,23.53125,24.03125,23.53125,23.75,11.479522,2527200
Caterpillar,8/10/1998,23.75,24.03125,23.53125,23.65625,11.434211,1671000
Caterpillar,8/11/1998,23.65625,23.8125,23.03125,23.78125,11.494625,3559200
Caterpillar,8/12/1998,23.78125,24.21875,23.5,24.1875,11.69099,2022200
Caterpillar,8/13/1998,24.1875,24.71875,23.84375,24.375,11.781616,1594800
Caterpillar,8/14/1998,24.375,24.78125,24.0625,24.1875,11.69099,2400200
Caterpillar,8/17/1998,24.1875,24.78125,23.90625,24.625,11.902453,2325600
Caterpillar,8/18/1998,24.65625,25.25,24.65625,25.25,12.204551,2392800
Caterpillar,8/19/1998,25.25,25.34375,24.59375,24.9375,12.053502,2308600
Caterpillar,8/20/1998,24.9375,24.9375,23.9375,24.21875,11.706093,2550800
Caterpillar,8/21/1998,24,24,23.125,23.6875,11.449316,3232600
Caterpillar,8/24/1998,23.6875,24.46875,23.5625,24.46875,11.826928,2564400
Caterpillar,8/25/1998,24.46875,24.625,23.75,23.9375,11.570151,1698600
Caterpillar,8/26/1998,23.71875,23.71875,23.125,23.28125,11.252957,3676800
Caterpillar,8/27/1998,22.75,22.75,22.15625,22.3125,10.784707,3487400
Caterpillar,8/28/1998,22.3125,22.875,21.84375,22,10.633665,3277400
Caterpillar,8/31/1998,22,22.59375,20.96875,21,10.150316,3216800
Caterpillar,9/1/1998,21.375,23.03125,21.375,22.9375,11.086802,4602600
Caterpillar,9/2/1998,22.9375,23.46875,22.6875,22.875,11.056594,4058000
Caterpillar,9/3/1998,22.75,22.75,22.09375,22.4375,10.845124,3169000
Caterpillar,9/4/1998,22.4375,23,22.21875,22.96875,11.101907,3318200
Caterpillar,9/8/1998,23.375,24.75,23.375,24.59375,11.887353,4779600
Caterpillar,9/9/1998,24.59375,24.625,23.4375,24.09375,11.645676,3604200
Caterpillar,9/10/1998,23.5,23.5,22.65625,23,11.117013,4653400
Caterpillar,9/11/1998,23,23.21875,22.125,22.625,10.935761,4181200
Caterpillar,9/14/1998,22.625,23.375,22.5,22.6875,10.96597,3292000
Caterpillar,9/15/1998,22.71875,23.75,22.71875,23,11.117013,3824600
Caterpillar,9/16/1998,23,23.4375,22.3125,22.625,10.935761,3977800
Caterpillar,9/17/1998,22.625,22.625,21.3125,21.375,10.33157,4376400
Caterpillar,9/18/1998,21.375,21.6875,19.75,20.125,9.727385,7918600
Caterpillar,9/21/1998,20.125,21.53125,19.53125,21.28125,10.28626,4083800
Caterpillar,9/22/1998,21.28125,21.71875,20.90625,21.0625,10.180524,3105200
Caterpillar,9/23/1998,21.3125,22.78125,21.3125,22.65625,10.950865,3763400
Caterpillar,9/24/1998,22.65625,23.5625,22.625,23.0625,11.147222,5724800
Caterpillar,9/25/1998,23.0625,23.46875,22.8125,23.46875,11.343584,4899800
Caterpillar,9/28/1998,23.46875,24.5,23.28125,24.3125,11.75141,4998600
Caterpillar,9/29/1998,24.3125,24.75,23.34375,23.65625,11.434211,3707200
Caterpillar,9/30/1998,23.5,23.5,21.8125,22.25,10.754497,3615400
Caterpillar,10/1/1998,22.25,22.875,21.53125,21.96875,10.618557,3498200
Caterpillar,10/2/1998,22.0625,22.78125,22.0625,22.5,10.875339,3459400
Caterpillar,10/5/1998,22.5,22.5,21,21.84375,10.558141,2650600
Caterpillar,10/6/1998,21.84375,22.28125,21.28125,21.40625,10.346677,2728200
Caterpillar,10/7/1998,21.40625,22.4375,21.3125,21.875,10.573247,3550400
Caterpillar,10/8/1998,21.875,22.75,20.96875,22.5,10.875339,4789600
Caterpillar,10/9/1998,22.5,23.96875,22.5,23.375,11.298267,3726400
Caterpillar,10/12/1998,23.65625,24.46875,23.65625,23.875,11.539945,2707600
Caterpillar,10/13/1998,23.875,24.09375,23.1875,23.625,11.419103,2659000
Caterpillar,10/14/1998,23.34375,23.34375,22.34375,23,11.117013,4817800
Caterpillar,10/15/1998,23,24.0625,22.1875,24,11.600364,5769600
Caterpillar,10/16/1998,23.90625,23.90625,23,23.5,11.358682,6261200
Caterpillar,10/19/1998,23.5,24.4375,22.9375,23.84375,11.524833,4327800
Caterpillar,10/20/1998,23.84375,24.46875,23.59375,24.25,11.721194,4696400
Caterpillar,10/21/1998,24.25,24.3125,23.0625,23.9375,11.570151,3779600
Caterpillar,10/22/1998,23.875,23.875,22.8125,23.625,11.564035,3093400
Caterpillar,10/23/1998,23.625,23.875,23.25,23.53125,11.518147,2427200
